text,label
An extra fee has been added to my card payment is this correct?,15
Why was there an extra charge because I used my card to pay?,15
Why do I have to pay extra for using my card?,15
"Unbeknownst to me, there was an additional charge on my prior transaction. A notification of sorts should be required and explained before future payments are made.",15
I paid with my card and was charged extra,15
My account was charged a fee. When did you start charging extra for card payments?,15
Explain the extra fee on my card when paying.,15
I was charged and shouldn't have been charged when using my card!,15
I have a fee and I don't know why,15
I was mistakenly charged a fee for using my card.,15
tell me why I was charged more with my card?,15
"My card is showing a fee from when I used it, but I thought this card was supposed to be fee free?",15
There was an extra fee when I paid with the card.,15
I think I was wrongly charged in a recent transaction when I used my card.,15
"I have been charged a fee, I didn't know about this fee before! When do you charge extra for card payments?",15
I was spending cash with my card and got a fee.,15
What are these fees i am paying?,15
Why have I been charged a fee for card payment?,15
How come I was charged an extra fee when paying with the card?,15
Why is there a charged fee for debit or credit card payment?,15
Am I getting charged for making a payment?,15
Why do some of my payments have fees?  I don't understand.,15
Why did I have to pay an additional amount when using my card to pay?,15
I paid with my card and I was charged a fee,15
There was a charge applied when I used my card.,15
I was charged a hidden fee when I paid with card.,15
Why does it cost more to pay with my card?,15
Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.,15
I need to be made aware when I am being charged an extra amount for payments please. I looked over the app earlier and noticed an additional feel related to one of the payments. I was not warned about this before.,15
Why was I charged extra when paying with card?,15
Why am I charged a fee when using my debit or credit card?,15
"I am getting charged fees on some payments.  Please help me understand, where are these fees disclosed?",15
Why was the price higher when I paid with my card?,15
I just made an order and noticed an extra fee. Why have you charged me this without informing me?,15
I didn't know I was going to get charged to use my card.,15
I have been charged an extra fee when buying from your store. Why is this?,15
What is this extra fee that I got when I used my card to pay?,15
Was I charged extra for using my card?,15
Let me know when applying extra charges for payments. I just checked the app and saw a fee that I wasn't warned about.,15
Why was I charged an additional fee when paying with card?,15
Why did I get charged extra?,15
I paid with card and I was charged a fee,15
I made a purchase but never expected to see a fee charged for the transaction.,15
I was charged for using my card?,15
My card was charged more than expected.,15
Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added?,15
Why have i been charged a fee for using my card?,15
Why was I charged extra using my card?,15
How was I charged extra when I used my card to pay?,15
When do i get charged a fee for using the card?,15
"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",15
Why was I charged a fee for my card payment?,15
Why was I charged an extra fee when using the card?,15
Let me know when you charge for payments. I just checked the app and saw a fee that I wasn't warned about.,15
What is the charge for paying with my card?,15
I paid with my card and ended up being charged a fee.,15
Why is there a fee on a card payment?,15
I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.,15
I don't think I should have been charged a fee to use my card.,15
A fee that shouldn't be there is there after using my card!,15
"How do I see what fees I am supposed to be charged on my account? I've noticed fees on some transactions, but not on others. This is very confusing and I cannot find a pattern to what I am being charged?",15
Why am I getting charged more for using my card?,15
I see a fee that I think was charged because I paid by card.,15
What are the fees imposed when I make a transaction?,15
What was the extra charge for using my card?,15
Why was a fee added to my bill when I used my card?,15
Please tell my why I was charged a fee for using my card?,15
How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,15
I was charged a fee when buying stuff with my card.,15
I was charged an additional amount of money for making a purchase with my card,15
What is the fee charged for using my card?,15
I just saw a fee on my account. When do these get charged?,15
Is it normal to get charged extra when i use my card?,15
This fee shouldn't be there after I paid with a card.,15
Why am I charged an extra fee on my card?,15
Why did I get charged more for using my card?,15
I recently bought an item using my card and I was charged an extra fee why is this?,15
I am angry that I got charged for using my card.,15
I wanted to know why i got an additional fee when i use my card.,15
"Is there a fee for making a payment? If so, let me know why.",15
Please tell me why I would have to pay a fee for a recent payment. Thanks.,15
Why was I charged a fee for debit or credit card payment?,15
Why was an extra charge added when I used my card?,15
Why have I been charged a small fee to use my card?,15
I was charged an extra fee for a card payment. I was unaware of these fees beforehand.,15
Why is there a fee associated with card use?,15
What is this fee showing up in my account for?,15
I got charged for with a fee for paying with my card.,15
Why am I being charged a fee on a card payment?,15
Is there a  way to  get around fees,15
I noticed an extra fee when I paid with my card.,15
You advertise no fee when paying with a card then my statement shows a fee.,15
"There was an extra fee when I paid with my card, why was i charged this extra fee?",15
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,15
what is this extra charge with my purchase?,15
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,15
Please explain the extra fee when I paid with the card.,15
When do you charge fees on accounts? I just saw a charge on my statement.,15
After I used my card I saw I was charged a fee for using it,15
Is there an allowance on cards?,15
Why am I being charged a hidden fee?,15
Can you explain why I was charged extra when I used the card?,15
Why did I get charged a fee on my card?,15
Do you have charges now when you pay with a card?,15
What is the extra fee that was added when I used the card?,15
Why am I charged a fee for using my card on some purchases?,15
Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,15
How can I tell if there will be a fee added to my payment or not?,15
You promised no fees but now I've got one. What the hell!?,15
How do I know which payments I make will have additional fees? Where can I find this information online?,15
There's a payment with my card that I didn't perform. I don't know that name shown.,16
My statement indicates I made a payment to an unfamiliar merchant.,16
"There's a payment with my card that I definitely didn't do myself, never seen that name before.",16
Help! In the app there is a payment that I don't remember.,16
I don't understand where this charge came from.,16
there is a charge i dont recognize,16
"I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card.",16
Someone might have access to my card!  There are some strange payments showing up on my account.  What do I do?,16
"There are a couple payments with my card shown in the app that i really didn't make myself. What's going on with this, does someone has access to my card?!",16
I'm using the app and I noticed a payment that I didn't make.,16
"A strange card payment, I do not recognize it.",16
They is a payment I don't recognize on my statement.,16
I have an unusual payment in my statement,16
I do not recognize the card payment.,16
Hi something is going on with the app.  I see some payments I didn't make?,16
"If I see a payment in the app that I don't recognize, what should I do?",16
I do not recognise the card payment.,16
"There are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",16
Just today there was a purchase on my card that wasn't done by me. Can this be reversed and my card be frozen? I can't have this continue!,16
I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?!,16
my statement contains an unknown payment,16
I don't recognize what this payment on my statement would be for.,16
There has been a payment  in the App that has not be done by me.,16
I don't recognize a purchase that was made with my card.,16
I'm checking the app and I see a payment that's not mine.,16
I have a charge for something I didn't buy.,16
A payment on my statement is wrong.,16
There's a payment that isn't mine on my app,16
What is this strange payment in my account?,16
I'm not sure where this charge came from.,16
I looked at my statement and found a payment I and found a mistake.,16
A payment in my account was made by someone I don't know,16
"I don't recognize this payment on my app, I am sure I didn't spend any money there.",16
There are a couple of payments with my card shown in the app that in reality I didn't make. Maybe someone has access to my card?Can you check whats the issue ?,16
There is payment showing that I didn't do.,16
Payment I didn't do.,16
Why is there a random payment in my statement?,16
"Hi, there is a suspicious payment from my card. I definitely do not know who this is or who could have made this payment.",16
A payment I didn't do shows in my app,16
There is  a charge I don't recognize.,16
I'm noticing a payment/purchase at a company that I don't recognise.,16
There seems to be a couple of payments listed in the app I know weren't made by me. Is there a possibility someone has access to my card? Can you find out what's going on?,16
I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,16
There are some charges that I don't recognize.  It happened days ago.  Can I get these charges back?  Should I cancel my card?,16
Please help.  There is a payment in the app that isn't mine.,16
I am seeing in the App a payment that its not mine,16
There's a payment in the app I don't recognize.,16
"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",16
There is a card payment I'm not familiar with.,16
There is a strange payment on my card and I don't know what to do.,16
Is it possible someone has access to my card? I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?,16
There are some card payments that I haven't done myself. What is going on with my card and does somebody else have access to my card?,16
I have a payment in my statement that is off,16
I did not do this payment,16
I've never been to that store.  That's a fraudulent charge.,16
"There are charges on my card from the past few day I am pretty sure I didnt make, can you please freeze it for me? How do I get my money returned since it wasnt me?",16
I have a payment I didnt make on my account,16
There were a couple of payments that I have noticed on my account with my card that I didn't make. Is it possible that somebody else has my card information?,16
There is an unauthorized payment in my statement.,16
"There are a couple payments with my card shown in the app that i really make myself. What's going on with this, maybe someone has access to my card?!",16
I don't recognize this payment at all!  Help!,16
There is a record of payment I never submitted on the app.,16
I just looked over my statement and I don't recognize the name of a card payment.,16
I didn't make a payment at this business.,16
There is a payment on my card that I do not recognize.  I've never seen the name on the transaction before.,16
Why do I have a strange payment on my statement?,16
i didnt do this charge,16
I did not charge my account for that transaction.  That's an error.,16
There is a payment that is not mine in the App.,16
I see an unfamiliar payment on my statement.,16
Why is this payment on my app,16
There is a payment I don't recognize,16
This card payment isn't is recognition.,16
why do I have an unknown payment?,16
Payment I did not make.,16
"I just saw some charges on my card from the past days that I dont recognize, I need to freeze the card asap! Will I be able to get my money back?",16
There are a couple of payments with my card shown in the app that I really didn't make myself. What's going on with this?,16
Why is there a payment I didn't do in my app?,16
I have a payment that I didn't make.,16
The app is showing a payment I never made.,16
I checked the app and there is a payment that I don't recognize.,16
How do I find out how or where this transaction on my account came from?,16
I need to figure out who has access to my card there are some payments I didn't make that are showing on the app.  Could you please help?,16
There is a strange payment on my card.,16
I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,16
There is a payment made with my card that I don't recognize at all.,16
I saw a payment come out of my account for a merchant I don't remember.,16
There's a payment with my card that I definitely didn't create. I don't know anyone by that name.,16
The App shows a fraudulent payment made on my account.,16
There's a payment in my history I don't recognize,16
There is a payment on my card that I do not recognize.,16
My app shows a payment I didn't make,16
I don't know if I made this payment on my card.,16
After looking at the app I noticed a couple of payments I know I did not make. Is it possible someone has accessed my card? What is actually going on?,16
I do not recongize a payment in my account.,16
A payment shows up on the app that I never made.,16
I swear that there are 2 payments on the app that I didn't make.  Could my card me stolen?  Please advise what I should do.,16
Is there any way to know how the transaction got on my account?,16
I did not make this payment that I see in the App.,16
I have a card payment I didn't make,16
i disagree with a charge,16
I didn't make this payment!,16
There is a payment in the app I did not make,16
There is a vendor name I don't recognize on a payment from my account. I don't think I made this payment.,16
I don't think I made this payment that is showing up,16
I think there's a purchase at a store that I didn't go to.,16
Have a payment that I haven't done.,16
There was a purchase on my card recently to a name that I don't recognize at all. What can be done about this? I need my money back.,16
"One of my card payments, I don't recognise the name of the merchant.",16
"Hello, I noticed there is a payment from my card to a business that I am not familiar with. I definitely did not make this payment.",16
I do not recognise this card payment.,16
I have a card payment that I don't recognize. What should I do?,16
There are a couple payments with my card shown that I'm not responsible for. What is going on? Maybe someone has access to my account.,16
There is a payment with my card which i definitely did not do.,16
My app is displaying a payment I didn't make,16
I just checked my account on the App and there is a payment on there that I did not make.,16
Could you please put a freeze on my card?  There are some payments on it that I don't know where they came from.,16
In the App I see a payment that is not mine.,16
There is a payment with my card which i definitely did not make by me .Never seen that it before.,16
I didn't make this payment and it's on my app,16
Why is there an uknown charge showing on my account?,16
I think that there is a payment on my card that I did not authorize.  I don't recognize the name attached to the transaction.,16
I don't think I made this transaction on my statement,16
There is a weird payment in my statement.,16
A random charge got added to my card,16
I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back?,16
I see a strange payment in my account.,16
where is my unknown payment from?,16
I have just read my statement and there is a payment I don't recognise.,16
There's a card payment I didn't make,16
There are a couple payments with my card displayed in the app which I didn't make. What is happening? Maybe someone has access to my card.,16
I'm worried that my card has been compromised because I see a payment that I didn't make.,16
I didn't do a payment and I have it now.,16
how do i dispute a payment I didnt make,16
There is a payment in the app that I did not approve,16
I don't recognize a charge on my statement.,16
There is a strange card payment I don't recognise.,16
I believe there is a mistake because a payment I didn't make shows in my app.,16
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,16
I'm not recognizing the card payment.,16
There's a card payment with a name I don't recognize,16
There is a payment done with my card which i definitely did not do.Never seen that name before.,16
Why is there a payment I didn't do?,16
Someone else accessed my account and made a payment.,16
I have an odd payment in my statement,16
There is a fraudulent payment!,16
Why is there an unknown card payment?,16
I don't recognize this payment,16
I need to know where this charge is coming from?,16
I see a payment on my statement for  a place I didn't make a purchase at.,16
There is an odd payment in my statement,16
There are a few payments in the app that I didn't make! Does someone else have my card?  What should I do?,16
I need help with some transactions in my account that I dont recognize or remember purchasing. Im not sure if the name is just different or what. Should my card be put on hold while the issue gets figured out to be safe or is it ok?,16
I have a confusing payment appear on my statement and I don't recognise it!,16
My statement has a payment that I do not recall making,16
I think my card is being used by someone else to make purchases that I didn't authorize! I checked my account and see that there have been quite a few purchases over the last two days that I have no idea where they came from. We need to freeze my card now! And I need to find a way to get my money back.,16
"What is this card payment, I do not recognize it.",16
I didn't make a payment that shows in my app.,16
What do I do if I see a transaction on my card that I don't recall making?,16
There's a payment in the app that I didn't authorize.,16
I have a charge I did not make.,16
on my statement there is a payment that I don't recognise,16
I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?,16
It is listed in my app that I made a payment which I did not actually make,16
i dont recognize a charge on my card,16
There are a couple of payments with my card shown in the app that I really didn't make myself. Why is it happened?,16
A payment that I didn't make appears in my app.,16
There is a card payment that I'm not recognizing.,16
"Last Saturday, I was charged extra for the exchange rate on my payment. Is something wrong?",17
"Hi, I am disappointed to see such a bad exchange rate and hope you can assist me. Would you be able to confirm the official interbank exchange rate for me?",17
I think the currency exchange that's been applied is wrong.,17
The exchange rate I was charged for a purchase was not right.,17
Can you please explain why the exchange rate for the item I bought is wrong?,17
I think something went wrong with my exchange between Russian Ruble and UK pounds. I was overcharged during the swap.,17
My payment has an incorrect exchange rate.,17
my exchange rate looks wrong for my last payment,17
The exchange rate you are using is bad.This can't be the official interbank exchange rate.,17
I was charged the wing amount for an item.,17
the exchange rate on my payment was wrong,17
Why is the exchange rate terrible?  That can't be close to the actual interbank rate.,17
An incorrect exchange rate was applied to an item I bought.,17
The exchange rate was incorrect for an item I bought.,17
The exchange rate on my payment doesn't look right,17
"I just saw the exchange rate you use, but it's so bad that I can't believe that it's the official interbank exchange rate! Is this truly the official interbank exchange rate?",17
This exchange rate you use is awful! Please tell me this is a mistake and not the official interbank exchange rate!,17
After purchasing an item I noticed the exchange rate was incorrect.,17
The amount of exchange was not correct for the item i bought.,17
The exchange rate from my card payment isn't right.,17
My exchange rate isn't correct.,17
Why was the exchange rate so wrong when I bought something!,17
My exchange rate was wrong for an Item I bought!,17
I was using a foreign currecy to make a payment and the applied the wrong rate.,17
The exchange rate was incorrect for this item I bought.,17
I purchased something overseas and the incorrect exchange rate was applied.,17
The exchange rate is incorrect for my payment.,17
The item i bought exchanged rate was incorrect.,17
I'm on holiday and I noticed a different amount for exchange rate.  Can you explain?,17
I bought something in another country but the exchange rate is wrong,17
I bought an item and the exchange rate was wrong.,17
Exchange rate for my card payment is wrong,17
the exchange rate at which my card payment is at is wrong,17
There was a problem with the exchange rate on a purchase.,17
"I recently purchased something, and the exchange rate was wrong.",17
What if there is an error on the exchange rate?,17
Why is my exchange rate wrong?,17
Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you.,17
I used foreign currency to buy something and I think the rate applied is incorrect.,17
This exchange rate on my purchase is wrong.,17
Why is your exchange rate so bad?,17
The exchange rate looks wrong on a holiday purchase,17
"I purchased something abroad, and the exchange rate that was applied was wrong.",17
I bought something and I take issue with the exchange rate applied.,17
I think there has been a mistake on my exchange rate for this purchase.,17
You did not give me the correct exchange rate for an item that I bought.,17
I checked on google and the exchange rate you are using is really bad. Can you update it?,17
"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",17
"In regards to my card payment, the exchange rate is incorrect.",17
I bough an item and the exchange rate was incorrect.,17
Why did you charge me more for my purchase? It was a foreign currency and you didn't offer market rate,17
I question today's exchange rate for rubles into pounds. I was hoping for a better return.,17
I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,17
My currency rate is inaccurate.,17
The currency exchange rate was wrong for a purchase I made.,17
I purchased something abroad and the incorrect exchange rate was applied.,17
Your exchange rate was off.  I was charged extra on my payment that I made last Saturday.,17
I was charged the wrong exchange rate on a purchase,17
Can you change the rate for the item I bought in a different currency as it is wrong?,17
The currency exchange for my purchase in foreign currency is incorrect.,17
I noticed the currency exchange rate was incorrect after paying for something in a foreign country.,17
My foreign currency exchange has been applied incorrectly.,17
Why isn't my purchase exchange rate correct?,17
I noticed that the exchange rate applied to a recent purchase I made abroad was incorrect.,17
"I purchased something while traveling, and the exchange rate applied was wrong.",17
Why is the exchange rate different on my recent purchase?,17
The fee charged when I changed rubles into British pounds was too much.,17
I wasn't charged the correct exchange rate for an item I purchased.,17
Does the fee for exchange change?,17
The rate applied to my purchase in a foreign currency was wrong.,17
"I bought something while traveling, and the exchange rate was wrong.",17
something is wrong with my exchange rate charge,17
Seems like the exchange rate for my payment last Saturday was wrong. I was charged extra.,17
It seems that something went wrong with my exchange. I changed Russian Ruble into UK pounds but have been charged entirely too much!,17
I bought an item then noticed the exchange rate was wrong.,17
The exchange rate applied is wrong for my international purchase.,17
My card payment had the wrong exchange rate,17
They used the wrong rate when I made a purchase with foreign currency.,17
Does the exchange rate change each day for purchases? There is a different rate on my purchase.,17
It seems that the rate I got is incorrect.,17
I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?,17
Was I charged more than I should of been for a currency exchange?,17
What do i do if the exchange rate was wrong for the item i bought overseas?,17
My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,17
I have been overcharged. I just changed over Russian Ruble to UK pounds and it was too much. It seems something was wrong with my exchange.,17
What is your exchange rate between UK pounds and Russian rubles for my last transaction,17
I think there was an error in your exchange rate.,17
The exchange rate was not correct for the item I bought.,17
I noticed an extra charge on the purchase that I made last Saturday on my account. Can you see if I received the correct exchange rate?,17
My exchange seems to have something wrong with it. I changed over Russian Ruble to UK pounds and it appears I was charged way more than I was supposed to be.,17
The correct exchange rate wasn't given to me for an item I purchased.,17
"I bought something in another currency, but the exchange rate was incorrect.",17
the exchange rate is wrong from something I got in another country,17
"The exchange rate given to me after a purchase, was incorrect",17
My card payment has the wrong exchange rate,17
I have been charged way to much so something is apparently wrong with my exchange. I changed Russian Ruble into UK pounds.,17
Why is the exchange rate different from what I expected?,17
The exchange rate you are using is really bad.This can't be the official interbank exchange rate.,17
Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,17
Why was I charged extra on my last UK pound to Russian ruble exchange?,17
The wrong exchange rate was used when I purchased an item.,17
Why was the wrong rate applied when I bought something in a different currency?,17
I bought something abroad and the exchange rate applied is wrong,17
An item I bought had the wrong exchange rate applied.,17
I think the rate that was applied to my purchase using foreign currency is wrong. Help!,17
Why was my exchange rate a different amount than usual?,17
I want to change the wrong exchange rate.,17
I recently bought something abroad but the exchange rate is incorrect. Why?,17
"The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",17
I did not receive the correct amount for the exchange rate.,17
"I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.",17
The exchange rate for my payment last Saturday must be wrong because I was charged extra.,17
Are you sure this is the interbank exchange rate? This rate is really bad.,17
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,17
I believe you charged me too much to exchange my money,17
"I changed the currency, but why is it costing more?",17
Why was the exchange wrong for the item I purchased?,17
"I made an international purchase, but the exchange rate was wrong",17
My purchase used the wrong exchange rate,17
"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong.",17
I made a purchase and was charged at the wrong foreign exchange rate.,17
I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.,17
Why is the exchange rate for my payment incorrect?,17
Your foreign exchange rate is wrong.,17
It looks like the exchange rates on my card payment are wrong,17
There's an error with the rate that is charged.,17
I bought an item at the wrong exchange rate.,17
I think the exchange rate on my card payment is incorrect.,17
I bought an item that I was charged a different exchange rate for.,17
I am not receiving the correct exchange rate on my card.,17
When I purchased a product in another country the currency exchange was incorrect.,17
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,17
I think I was charged extra on my payment on last Saturday.  Maybe the exchange rate was wrong?  I'd like a refund.,17
I received the wrong exchange rate for an item i bought.,17
Are you ripping people off with the exchange rate?  It can't be that atrocious between banks.,17
I don't think the charges made when I had currency exchanged are right.,17
Why am I being charged the wrong currency exchange when I purchased something abroad?,17
The exchange rate for my card payment doesn't seem right.,17
"When I bought something abroad, the exchange rate was wrong.",17
I didn't receive the correct exchange rate for an item that I bought.,17
Why is the exchange rate on my card wrong?,17
I am being charged the wrong amount on my card.,17
The exchange rate is incorrect on an item I recently purchased in a foreign country.,17
The exchange rate is incorrect for something I bought,17
My payment had a wrong exchange rate.,17
The exchange rate for my electronic payment is incorrect.,17
Why was I charged a higher exchange rate when I bought something abroad?,17
Why didn't I receive the correct exchange rate for an item that I purchased?,17
Why is the exchange rate on my card payment different than I expected?,17
My rate of exchange was wrong.,17
I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate applied correctly?,17
I purchased something abroad but the exchange rate is incorrect.,17
A foreign purchase I made has the incorrect rate applied to it.,17
"When I was traveling abroad, the exchange rate was applied wrong.",17
There's an error in regards to the exchange rate for an item I bought.,17
"Last Saturday, I made a payment and the exchange rate was wrong.  I was charged too much.",17
The exchange rate is bad. Are you sure this is the exchange rate?,17
I purchased an item and the exchange rate was wrong,17
Exchange rate on a purchase was incorrect,17
"I'm going on a trip soon and I needed to convert my Russian ruble to UK pounds, but when I did, your company charged me above the exchange rate. Did you mess up my transaction?",17
I was charged extra. Was the exchange rate for my payment last Saturday wrong?,17
The exchange rate that was applied for an international purchase was wrong.,17
"Hello, I believe there has been a mistake made on the exchange rate for my card. Could you please check the official interbank exchange rate for me?",17
Why am I being charged more on exchange with things I bought abroad?,17
"I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.",17
I made a purchase but the exchange rate is wrong?,17
Why on earth is the exchange rate so bad?   Can I get a rate closer to the actual interbank rate?,17
What do I do if the ATM took my card?,18
What do I do now my credit card has been swallowed by the ATM?,18
An ATM machine didn't give me back my card.,18
"My card got trapped inside an ATM, what should I do?",18
What do I do if I can't get my card out of the ATM?,18
My card got stuck in an ATM.,18
Your machine took my card. How do I get it back?,18
"I can't get my card out of the ATM, what should I do now?",18
My card is stuck in the ATM?,18
I didn't get my card back from the ATM.,18
"The ATM at Metro bank on High St. Kensington didn't return my card, and the bank is now closed. How do I get back a card swallowed by an ATM?",18
I need a new card because the ATM took mine.,18
The ATM stole my card!,18
How can I get my card out of the stupid ATM that ate it?,18
The ATM took my card.,18
The ATM won't give me my card back. I need it back now!,18
How do I get my card back quickly from a bank machine that it?,18
The ATM sucked my card in.,18
The ATM did not give me my card back?,18
I was getting cash and the card got stuck inside,18
What should I do since my card is trapped in the ATM?,18
what do I need to do if the ATM kept my card?,18
The ATM machine would not give my card back,18
I can't get my card out of the ATM,18
Why did the ATM take my card and keep it?,18
What are the steps to get my card back that was kept by the ATM?,18
How do I get my card out of the ATM?,18
Why did the ATM eat my card?,18
Please send a new card; the ATM ate mine.,18
The ATM didnt return my card!,18
I was removing a dollar amount from my account and now don't have access to my card.,18
A Bank ATM did not give my card back. What do I do now?,18
Why did the ATM swallow my card?,18
lost my card in atm,18
I cannot get my card out of the ATM.,18
An ATM machine didn't return my card.,18
My card is stuck inside the ATM.,18
The bank machine didn't give my card back how do I get a new one fast?,18
What should I do if the atm eats my card?,18
What do I do?  The ATM took my card!,18
The ATM kept my card?,18
Who do I talk to about the ATM swallowing my card?,18
An ATM swallowed my credit card!,18
What do I do if the ATM swallowed my card?,18
"Please help, the atm swallowed my card, what do I do?",18
I have lost my credit card in the ATM!,18
how can the money machine keep my card what do i need to do?,18
How do I get a new card as your machine swallowed mine!,18
The ATM machine ate my card.,18
how to get new card after atm eats it,18
My card was eaten by the cash machine what do I do?,18
What do I do after the ATM takes my card.,18
How can I get my card out of the ATM?,18
Will you please help me get my card back?,18
The ATM ate my card; how do I get a new one?,18
How do I get my card back after the ATM swallowed it.,18
"My card is stuck in an ATM machine, how do I get it back quickly?",18
atm ate my card,18
What are the steps I should take to recover my swallowed card?,18
"My card is stuck inside the ATM, what am I supposed to do?",18
What should I do with my stuck ATM?,18
Why is there a charge when I took out money?,19
Why have I been charged a fee for cash withdrawal?,19
I made a cash withdrawl and there is a charge.  What is this?,19
I am inquiring about why there was an extra fee charged when I used an ATM.,19
Why am I being charged extra when I withdrew money?,19
Why am I charged to get money from the ATM?,19
I saw I was charged extra for money I withdrew?,19
Is there an extra fee for using an ATM?,19
Why did they take more money out then I withdrawed?,19
I withdrew cash and was charged,19
why has a cash withdrawal charged me?,19
I was charged for getting cash.,19
"Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?",19
Why am I charged a fee for withdrawing cash?,19
Why was there a fee for my cash withdrawal?,19
I don't understand why I was charged extra for withdrawing money?,19
I made a transaction at an atm and was charged extra for it.,19
"I was charged extra when I made a cash withdraw, why?",19
Why was I charged for cash withdrawal?,19
Why was there a fee on my cash withdrawal?,19
Why was I charged for a cash withdrawal at the ATM?,19
Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?,19
WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!,19
Is the fee with my cash withdrawal a mistake?,19
Why did using an ATM cause me to have an extra fee charged?,19
"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",19
Why was my account assessed a fee for an ATM transaction?,19
Why am I being charged for ATM fees?,19
Why have I been charged for pulling cash out of my own account?,19
Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge.,19
Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,19
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",19
Why was I charged an extra fee when using an ATM?,19
When I got cash I was charged an extra fee!  Explain!,19
"I am not supposed to be charged a cash withdrawal fee, but I was.",19
I have a question about fee for cash withdraw.,19
Could you explain your rules for ATM fees?,19
How do I avoid a fee to use an ATM?,19
How much can I withdrawal in one month without incurring fees?,19
Am I charged more for using the ATM?,19
"I just pulled money out of the ATM and was charged a fee, WHy?",19
Why was I charged for withdrawing cash?,19
"When I withdrew my money, why was there an extra charge?",19
I took out money and there is a fee.  Why?,19
Is there a cash withdrawal fee? Because I just got charged?,19
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",19
How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month.,19
"This is not right, I was told I could take out cash at the ATM for free?",19
How come I got to pay to get my money from the ATM?,19
"I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?",19
"Why are you charging for cash withdrawals? I went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before",19
What's up with the fee for getting cash?,19
"I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?",19
Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,19
"When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?",19
I thought it was free to make a withdrawal. So how much does it cost now?,19
I just had a look at my statement. Why have I been changed for using the ATM?,19
Why are you charging me for ATM withdrawal? It has always been free before.,19
Is there a reason I was charged an extra fee for using the ATM?,19
There was an extra fee when I was at the ATM.  Why?,19
"I hate this ATM, it charged me an extra fee, Why did it charge?",19
Why is it I am charged an extra fee when I use the ATM?,19
What's up with the extra fee I got?,19
